filename,x,y,mean_brightness,std_brightness,min_brightness,max_brightness,valid_ratio,valid_mean,valid_std,is_valid,region_type
0000_0987_1002.png,987,1002,96.9455044620595,47.740653911997256,27,255,0.9999256669714096,96.95049696440513,47.738916334320166,True,normal
0000_0987_1003.png,987,1003,89.29853997413149,42.09620518478677,26,255,0.9998983829579455,89.30460331720825,42.09404642416395,True,normal
0000_0987_1004.png,987,1004,85.79427955140459,53.42060479492162,25,255,0.9029384661735372,91.95300555168548,52.627222687751505,True,normal
0000_0987_1005.png,987,1005,31.73037315855635,4.88311177175593,23,191,0.6083257796916556,33.862207661364565,5.142254913387109,True,pure_bg
0000_0988_0994.png,988,994,78.9341233533494,63.7295961956322,23,255,0.7744079459981715,93.68106582165092,65.42046020504047,True,normal
0000_0988_0995.png,988,995,95.25676164343002,49.098910999132904,28,255,0.999980014232879,95.25806830440597,49.098531655562,True,normal
0000_0988_0996.png,988,996,103.12780207207862,49.936808598317384,28,255,0.999966274829621,103.13027257155227,49.93583861299457,True,normal
0000_0988_0997.png,988,997,103.95067438653174,51.403762734365976,28,255,0.9999903902094415,103.95138606977346,51.40349704991958,True,normal
0000_0988_0998.png,988,998,102.59423833319481,48.64147094440798,28,255,0.9999774169921875,102.59588087024228,48.64079211800153,True,normal
0000_0988_0999.png,988,999,108.68066811419548,51.18091457163443,28,255,0.9999749236411237,108.68264465574653,51.18003428137239,True,normal
0000_0988_1000.png,988,1000,100.77528728079288,50.14026824758271,28,255,0.9999854294797208,100.77632147648843,50.13990150593512,True,normal
0000_0988_1001.png,988,1001,103.07185558562583,47.53928594496186,27,255,0.9999681318567154,103.07419018116668,47.53824458394866,True,normal
0000_0988_1002.png,988,1002,103.88716418976479,52.244970250775694,27,255,0.9999612621550864,103.89003420529674,52.24394716013176,True,normal
0000_0988_1003.png,988,1003,97.34934435255984,45.761339040747664,28,255,0.9999382895611703,97.35351180560303,45.75967589774794,True,normal
0000_0988_1004.png,988,1004,103.64291446766954,49.958826468331424,27,255,0.9997030704579455,103.66501140819597,49.949785596822416,True,normal
0000_0988_1005.png,988,1005,58.321889245865194,53.36463084308349,23,255,0.7364817388006981,68.93026914693021,58.644183832907245,True,half_bg
0000_0989_0993.png,989,993,32.49938905107214,21.954206700623768,23,255,0.27471709555767954,44.17708860062393,39.48266622087554,True,half_bg
0000_0989_0994.png,989,994,104.78539056006898,61.8435711324207,23,255,0.929336392017121,110.70017630390008,60.16786604743225,True,normal
0000_0989_0995.png,989,995,93.17766587277676,46.57253641342939,27,255,0.9992814993351063,93.22326044030555,46.55821312483476,True,normal
0000_0989_0996.png,989,996,99.77396393471575,50.94224786300729,27,255,0.9992208277925532,99.82855340451856,50.92456663799948,True,normal
0000_0989_0997.png,989,997,103.36618295223155,51.32465135813847,27,255,0.9995414441697141,103.3999105801521,51.312255192247214,True,normal
0000_0989_0998.png,989,998,101.73966186523438,50.71218335855475,27,255,0.9992326971825133,101.79493406221431,50.69239284201204,True,normal
0000_0989_0999.png,989,999,105.08295310162484,52.80685388390437,27,255,0.9989562598695146,105.16181343801235,52.77801376630594,True,normal
